0.34,3.7994,12.9608,8.30078,2.4856599999999998,13.1348,9.30633,4.066269999999999,12.3672,7.36084,3.3445699999999996
0.36,3.8055,12.9593,8.29163,2.48718,13.1317,9.309389999999999,4.057119999999999,12.3642,7.359310000000001,3.3445699999999996
0.38,3.7994,12.9608,8.2901,2.4856599999999998,13.120999999999999,9.309389999999999,4.0555900000000005,12.3642,7.365419999999999,3.34151
0.4,3.80093,12.9501,8.29163,2.48718,13.1195,9.30481,4.057119999999999,12.352,7.35779,3.34151
0.42,3.80398,12.9471,8.28857,2.4826,13.1165,9.31091,4.0586400000000005,12.3505,7.359310000000001,3.3430400000000002
0.44,3.8055,12.9471,8.28857,2.48718,13.118,9.309389999999999,4.0586400000000005,12.3489,7.34863,3.3430400000000002
0.46,3.7994,12.9364,8.27942,2.48413,13.1073,9.30633,4.04338,12.3489,7.347110000000001,3.34151
0.48,3.80245,12.9349,8.27637,2.4856599999999998,13.1088,9.309389999999999,4.04491,12.352,7.34558,3.3430400000000002
0.5,3.80093,12.9379,8.27789,2.4887099999999998,13.1104,9.30786,4.04338,12.3398,7.34558,3.34151
0.52,3.7994,12.9349,8.27484,2.48718,13.0936,9.30481,4.0464400000000005,12.3413,7.34558,3.3445699999999996
0.54,3.80245,12.9242,8.27789,2.48413,13.0951,9.29718,4.0327,12.3383,7.347110000000001,3.34151
0.56,3.7994,12.9257,8.27179,2.48718,13.0951,9.29565,4.0327,12.3367,7.3349,3.3399900000000002
0.58,3.7887199999999996,12.9257,8.26721,2.4856599999999998,13.092,9.29871,4.0327,12.3306,7.33185,3.34151
0.6,3.7902400000000003,12.9242,8.26874,2.48718,13.0951,9.29565,4.03118,12.325999999999999,7.3349,3.3445699999999996
0.62,3.7856699999999996,12.9089,8.26721,2.48718,13.0844,9.29718,4.017440000000001,12.3276,7.3333699999999995,3.3430400000000002
0.64,3.7887199999999996,12.9105,8.26263,2.4856599999999998,13.0829,9.29565,4.0220199999999995,12.325999999999999,7.33643,3.3399900000000002
0.66,3.7887199999999996,12.9059,8.26569,2.4856599999999998,13.0844,9.291080000000001,4.02355,12.3154,7.32269,3.33388
0.68,3.7948199999999996,12.9105,8.255,2.4887099999999998,13.0814,9.29565,4.02355,12.3138,7.31964,3.32931
0.7,3.7917699999999996,12.9028,8.25348,2.48413,13.0829,9.29718,4.0220199999999995,12.3123,7.31964,3.33388
0.72,3.7887199999999996,12.8967,8.25195,2.4887099999999998,13.0707,9.29565,4.00981,12.3123,7.312010000000001,3.32931
0.74,3.7917699999999996,12.8967,8.25348,2.48718,13.0692,9.294130000000001,4.00981,12.3138,7.30743,3.33083
0.76,3.7887199999999996,12.8983,8.25348,2.4856599999999998,13.0707,9.29565,4.011340000000001,12.3169,7.312010000000001,3.33083
0.78,3.7887199999999996,12.8876,8.23975,2.4856599999999998,13.0707,9.294130000000001,3.99608,12.3016,7.305910000000001,3.33236
0.8,3.7902400000000003,12.8906,8.23975,2.49023,13.0722,9.29718,3.99608,12.3016,7.29675,3.33388
0.82,3.7902400000000003,12.886,8.24127,2.4856599999999998,13.0707,9.29565,3.98693,12.3001,7.29828,3.33083
0.84,3.7887199999999996,12.8845,8.22906,2.4887099999999998,13.0753,9.29718,3.98235,12.3032,7.29675,3.32625
0.86,3.7887199999999996,12.8769,8.22601,2.4887099999999998,13.0737,9.29565,3.9838699999999996,12.3016,7.29675,3.33236
0.88,3.7871900000000003,12.8769,8.21686,2.4856599999999998,13.06,9.29871,3.9716699999999996,12.290999999999999,7.29828,3.32778
0.9,3.7780400000000003,12.8738,8.21838,2.4826,13.0585,9.294130000000001,3.9701400000000002,12.2925,7.28607,3.32778
0.92,3.7810900000000003,12.8754,8.21686,2.4856599999999998,13.0569,9.294130000000001,3.9716699999999996,12.2879,7.28607,3.32931
0.94,3.7749900000000003,12.8769,8.21533,2.48718,13.0585,9.29565,3.9609900000000002,12.2894,7.28607,3.32931
0.96,3.77956,12.8647,8.20618,2.48413,13.0569,9.29871,3.96251,12.2925,7.28455,3.33388
0.98,3.77651,12.8616,8.2016,2.48413,13.062999999999999,9.29565,3.95793,12.2787,7.28302,3.32931
1.0,3.77651,12.8616,8.20007,2.48718,13.0585,9.29718,3.9609900000000002,12.2787,7.27539,3.32778
1.02,3.77651,12.8632,8.20312,2.4887099999999998,13.0615,9.29718,3.94725,12.2803,7.270810000000001,3.33083
1.04,3.77956,12.8616,8.20465,2.47192,13.0569,9.29565,3.94725,12.265,7.270810000000001,3.33083
1.06,3.77346,12.854000000000001,8.20312,2.48413,13.0585,9.29565,3.94725,12.262,7.270810000000001,3.33236
1.08,3.7780400000000003,12.8525,8.19397,2.48108,13.06,9.29565,3.9442,12.262,7.26929,3.33083
1.1,3.7780400000000003,12.854000000000001,8.19092,2.47498,13.0585,9.29871,3.9335199999999997,12.2635,7.27539,3.32778
1.12,3.77956,12.8387,8.19397,2.47498,13.0569,9.30023,3.9319900000000003,12.2528,7.26013,3.33083
1.14,3.7780400000000003,12.8418,8.19397,2.47498,13.062999999999999,9.29565,3.9365699999999997,12.2543,7.26013,3.33083
1.16,3.7627800000000002,12.8403,8.19397,2.49023,13.0585,9.28192,3.9335199999999997,12.2528,7.258610000000001,3.3171
1.18,3.7643,12.8448,8.19397,2.46887,13.0722,9.280389999999999,3.9381,12.2421,7.261660000000001,3.32015
1.2,3.7627800000000002,12.8281,8.19397,2.47192,13.0722,9.28497,3.92131,12.2452,7.261660000000001,3.31863
1.22,3.7627800000000002,12.825,8.18176,2.47192,13.0722,9.28192,3.92131,12.2391,7.261660000000001,3.32015
1.24,3.7627800000000002,12.8265,8.18024,2.47345,13.0707,9.28497,3.9228400000000003,12.2437,7.26013,3.31405
1.26,3.7643,12.8265,8.18024,2.47345,13.0844,9.28192,3.92131,12.2421,7.2464,3.31863
1.28,3.7643,12.8174,8.18176,2.4765,13.0829,9.28497,3.9197900000000003,12.2406,7.24945,3.32015
1.3,3.7658300000000002,12.8174,8.17718,2.4765,13.0814,9.28345,3.9106300000000003,12.2284,7.24945,3.32015
1.32,3.7643,12.8052,8.18024,2.47498,13.0936,9.28497,3.9106300000000003,12.2299,7.24945,3.32168
1.34,3.7658300000000002,12.8036,8.16956,2.47345,13.0936,9.280389999999999,3.9091099999999996,12.2284,7.24792,3.32168
1.36,3.7658300000000002,12.8021,8.17261,2.4704,13.1058,9.28497,3.9075800000000003,12.2269,7.2464,3.31863
1.38,3.76125,12.793,8.16956,2.47345,13.1195,9.28345,3.8984199999999998,12.2162,7.25098,3.32931
1.4,3.76736,12.7914,8.16956,2.4765,13.118,9.28345,3.8984199999999998,12.2177,7.234189999999999,3.33388
1.42,3.7643,12.7914,8.16803,2.47498,13.1317,9.28497,3.8953699999999998,12.2025,7.237239999999999,3.33236
1.44,3.7643,12.793,8.16956,2.47192,13.1363,9.280389999999999,3.8969,12.2025,7.237239999999999,3.3369400000000002
1.46,3.7643,12.7808,8.17108,2.47498,13.1409,9.280389999999999,3.89995,12.2025,7.234189999999999,3.33388
1.48,3.7643,12.7808,8.1543,2.47345,13.1439,9.28497,3.88622,12.1963,7.237239999999999,3.33236
1.5,3.7521,12.7838,8.1543,2.48413,13.1561,9.28345,3.88622,12.1933,7.237239999999999,3.32778
1.52,3.7521,12.7823,8.1543,2.47955,13.1699,9.28345,3.88774,12.1902,7.23572,3.33846
1.54,3.7521,12.7808,8.15735,2.47345,13.1714,9.28497,3.87249,12.1902,7.237239999999999,3.3399900000000002
1.56,3.7566699999999997,12.7655,8.15277,2.47498,13.179,9.2865,3.8740099999999997,12.1933,7.237239999999999,3.3460900000000002
1.58,3.7505699999999997,12.7655,8.14362,2.48718,13.1912,9.28345,3.8709599999999997,12.1796,7.223510000000001,3.3430400000000002
1.6,3.75515,12.767000000000001,8.14362,2.47345,13.1973,9.28345,3.8602800000000004,12.1811,7.22198,3.34151
1.62,3.7536199999999997,12.7686,8.14362,2.47498,13.208,9.28497,3.8663800000000004,12.1811,7.225039999999999,3.3445699999999996
1.64,3.7521,12.7548,8.14056,2.47345,13.2141,9.28497,3.85875,12.1826,7.225039999999999,3.35525
1.66,3.7536199999999997,12.7548,8.14209,2.47345,13.2278,9.28192,3.8633300000000004,12.177999999999999,7.22198,3.3537199999999996
1.68,3.7521,12.7563,8.13141,2.4704,13.2446,9.28345,3.8602800000000004,12.1796,7.226560000000001,3.3598199999999996
1.7,3.75515,12.7563,8.12988,2.4856599999999998,13.2553,9.28497,3.84807,12.1643,7.22198,3.35525
1.72,3.7505699999999997,12.7579,8.12988,2.47345,13.269,9.280389999999999,3.84807,12.1689,7.217410000000001,3.3598199999999996
1.74,3.7505699999999997,12.7411,8.12988,2.4765,13.2812,9.28345,3.8496,12.1658,7.21435,3.3521900000000002
1.76,3.7536199999999997,12.738,8.13293,2.47345,13.2904,9.28192,3.8496,12.1658,7.21283,3.35525
1.78,3.7505699999999997,12.7457,8.12073,2.47192,13.3041,9.2865,3.83739,12.1582,7.21588,3.35525
1.8,3.74905,12.7289,8.12378,2.47345,13.3118,9.28345,3.83892,12.1567,7.2113,3.3567699999999996
1.82,3.75515,12.7289,8.11768,2.47498,13.3301,9.28345,3.83586,12.1567,7.21435,3.3567699999999996
1.84,3.7536199999999997,12.7289,8.1192,2.4704,13.3392,9.28497,3.83586,12.145999999999999,7.21283,3.3537199999999996
1.86,3.7475199999999997,12.7319,8.11768,2.4704,13.3514,9.2865,3.83586,12.1414,7.21435,3.36745
1.88,3.73989,12.7182,8.10699,2.47345,13.3621,9.28497,3.82366,12.1414,7.21283,3.37203
1.9,3.73989,12.7213,8.10699,2.47345,13.3896,9.28345,3.8251800000000005,12.145999999999999,7.21283,3.36898
1.92,3.73989,12.7197,8.10547,2.4856599999999998,13.4003,9.28497,3.8251800000000005,12.1307,7.20062,3.36745
1.94,3.73989,12.7167,8.10852,2.4765,13.4247,9.28497,3.8251800000000005,12.1323,7.20062,3.36898
1.96,3.7383599999999997,12.7045,8.10852,2.47345,13.4384,9.2865,3.8129800000000005,12.1338,7.1991,3.36593
1.98,3.73989,12.706,8.09174,2.47498,13.4613,9.28345,3.81145,12.1323,7.20062,3.36593
2.0,3.73989,12.709000000000001,8.09326,2.47345,13.4735,9.271239999999999,3.8129800000000005,12.117,7.19757,3.38119
2.02,3.73684,12.7075,8.09479,2.47345,13.501,9.271239999999999,3.81145,12.1201,7.20215,3.38271
2.04,3.74294,12.6923,8.09174,2.47345,13.5132,9.26971,3.8099199999999995,12.1201,7.20062,3.38119
2.06,3.7414199999999997,12.6953,8.09326,2.47192,13.5361,9.27277,3.7977199999999995,12.117,7.20062,3.37966
2.08,3.73989,12.6968,8.08258,2.47498,13.5666,9.26971,3.8007699999999995,12.1185,7.196039999999999,3.37813
2.1,3.7383599999999997,12.6938,8.07953,2.47345,13.5742,9.27277,3.79619,12.1078,7.20062,3.39339
2.12,3.7383599999999997,12.6785,8.08258,2.47803,13.5971,9.268189999999999,3.8007699999999995,12.1094,7.1991,3.39339
2.14,3.73989,12.6801,8.08258,2.47345,13.6093,9.271239999999999,3.78856,12.1078,7.1991,3.3949199999999995
2.16,3.73989,12.6831,8.08105,2.48718,13.6337,9.271239999999999,3.78856,12.1078,7.20062,3.3949199999999995
2.18,3.73684,12.6846,8.06885,2.4887099999999998,13.6475,9.27277,3.79009,12.1094,7.20062,3.39339
2.2,3.73989,12.6694,8.07037,2.47498,13.6719,9.27277,3.78398,12.0972,7.20215,3.39645
2.22,3.74294,12.6709,8.06885,2.4765,13.6978,9.274289999999999,3.7733,12.0941,7.186889999999999,3.39339
2.24,3.7414199999999997,12.6678,8.0719,2.47345,13.7253,9.274289999999999,3.7733,12.0941,7.189939999999999,3.3918699999999995
2.26,3.73684,12.6694,8.06885,2.47345,13.7466,9.27277,3.77483,12.0941,7.186889999999999,3.39645
2.28,3.7292099999999997,12.6572,8.05817,2.47498,13.7558,9.27277,3.7656699999999996,12.0926,7.18841,3.39645
2.3,3.7292099999999997,12.6587,8.05511,2.47192,13.7787,9.27277,3.76415,12.0834,7.186889999999999,3.39339
2.32,3.7292099999999997,12.6556,8.05511,2.47498,13.8046,9.26971,3.7611,12.085,7.189939999999999,3.39339
2.34,3.7276800000000003,12.6602,8.05817,2.47345,13.8306,9.26971,3.7580400000000003,12.088,7.186889999999999,3.39339
2.36,3.7261599999999997,12.6556,8.042910000000001,2.47345,13.8397,9.27277,3.75041,12.085,7.192989999999999,3.39339
2.38,3.7261599999999997,12.6434,8.04901,2.47345,13.8672,9.271239999999999,3.7519400000000003,12.0834,7.186889999999999,3.3949199999999995
2.4,3.7276800000000003,12.645,8.045960000000001,2.47498,13.8916,9.26971,3.7488900000000003,12.0728,7.18841,3.4056
2.42,3.7292099999999997,12.645,8.04443,2.47345,13.9008,9.26971,3.75041,12.0697,7.189939999999999,3.40255
2.44,3.7292099999999997,12.645,8.03375,2.47498,13.9267,9.271239999999999,3.75041,12.0712,7.186889999999999,3.4056
2.46,3.7307300000000003,12.6328,8.03223,2.47498,13.9435,9.271239999999999,3.73516,12.0682,7.17316,3.4056
2.48,3.7307300000000003,12.6328,8.03223,2.47498,13.9648,9.271239999999999,3.7366800000000002,12.0575,7.17468,3.40407
2.5,3.7307300000000003,12.6328,8.03223,2.47345,13.9908,9.26971,3.73973,12.0575,7.17621,3.40255
2.52,3.7292099999999997,12.6328,8.03223,2.47192,14.0015,9.274289999999999,3.74126,12.0605,7.17316,3.40407
2.54,3.7261599999999997,12.6312,8.02002,2.47498,14.0289,9.26971,3.73821,12.0468,7.17468,3.40865
2.56,3.7276800000000003,12.619000000000002,8.02612,2.47345,14.0381,9.271239999999999,3.7260000000000004,12.0483,7.17621,3.4056
2.58,3.7276800000000003,12.6175,8.02154,2.47345,14.0625,9.271239999999999,3.7244699999999997,12.0438,7.17163,3.4071300000000004
2.6,3.7185300000000003,12.619000000000002,8.02154,2.47345,14.0732,9.27277,3.7260000000000004,12.0361,7.17316,3.4056
2.62,3.7154800000000003,12.619000000000002,8.02307,2.47345,14.0991,9.271239999999999,3.7244699999999997,12.0331,7.17621,3.40407
2.64,3.7154800000000003,12.619000000000002,8.00934,2.47345,14.1113,9.271239999999999,3.7260000000000004,12.0331,7.164,3.4056
2.66,3.717,12.619000000000002,8.00934,2.47345,14.1235,9.274289999999999,3.7122699999999997,12.0255,7.16247,3.4056
2.68,3.71242,12.619000000000002,8.00934,2.4765,14.1495,9.27277,3.7153199999999997,12.0209,7.164,3.40407
2.7,3.717,12.619000000000002,8.007810000000001,2.47498,14.1617,9.259030000000001,3.71074,12.0224,7.16553,3.40407
2.72,3.7185300000000003,12.6175,8.004760000000001,2.4887099999999998,14.1739,9.259030000000001,3.71379,12.0209,7.16095,3.40407
2.74,3.7185300000000003,12.619000000000002,7.99713,2.4856599999999998,14.1953,9.25751,3.7153199999999997,12.0209,7.16247,3.4056
2.76,3.7154800000000003,12.619000000000002,7.9956,2.47345,14.209000000000001,9.26056,3.7031099999999997,12.0087,7.16247,3.40407
2.78,3.717,12.6205,7.998660000000001,2.47345,14.2242,9.25751,3.6970099999999997,12.0087,7.16247,3.39339
2.8,3.7154800000000003,12.619000000000002,7.99713,2.4765,14.2349,9.26056,3.70159,12.0102,7.16247,3.3949199999999995
2.82,3.7185300000000003,12.6312,7.98492,2.47192,14.2487,9.262080000000001,3.6985300000000003,12.0102,7.15027,3.3949199999999995
2.84,3.71395,12.6328,7.98645,2.4765,14.2578,9.25751,3.6893800000000003,12.0102,7.148739999999999,3.39034
2.86,3.7185300000000003,12.6312,7.9834,2.47345,14.2731,9.255980000000001,3.6893800000000003,11.9965,7.15027,3.3949199999999995
2.88,3.72005,12.645,7.98492,2.47498,14.2868,9.26056,3.67412,11.998,7.148739999999999,3.3888199999999995
2.9,3.717,12.645,7.9834,2.47498,14.296,9.255980000000001,3.67565,11.998,7.15027,3.39339
2.92,3.7154800000000003,12.645,7.974239999999999,2.47498,14.296,9.25751,3.67565,11.9995,7.14722,3.39339
2.94,3.717,12.6556,7.971189999999999,2.4765,14.3051,9.259030000000001,3.66497,11.9843,7.148739999999999,3.3918699999999995
2.96,3.70785,12.6556,7.97272,2.47498,14.3188,9.262080000000001,3.6619099999999998,11.9827,7.151789999999999,3.3949199999999995
2.98,3.70479,12.6694,7.97272,2.47498,14.3326,9.259030000000001,3.66344,11.9827,7.139589999999999,3.3949199999999995
3.0,3.70632,12.6831,7.971189999999999,2.47803,14.3478,9.25751,3.66497,11.9843,7.139589999999999,3.39339
3.02,3.70479,12.6816,7.95898,2.47498,14.357000000000001,9.259030000000001,3.65276,11.9858,7.136539999999999,3.3888199999999995
3.04,3.70022,12.6938,7.95898,2.4704,14.3723,9.259030000000001,3.65276,11.972000000000001,7.13806,3.38271
3.06,3.70479,12.7045,7.95898,2.47803,14.3692,9.262080000000001,3.65276,11.9766,7.13806,3.37966
3.08,3.70479,12.7075,7.96051,2.4765,14.3814,9.25751,3.6542800000000004,11.972000000000001,7.13501,3.37966
3.1,3.70479,12.7197,7.94983,2.4704,14.3951,9.255980000000001,3.65276,11.9751,7.12585,3.37966
3.12,3.70479,12.7304,7.95135,2.4765,14.3906,9.259030000000001,3.6436,11.9736,7.12585,3.38119
3.14,3.70479,12.7457,7.9483,2.47345,14.4043,9.259030000000001,3.6420800000000004,11.9614,7.1273800000000005,3.37813
3.16,3.70174,12.7548,7.9483,2.47192,14.4043,9.25751,3.6436,11.9614,7.12585,3.37813
3.18,3.70327,12.7548,7.9361,2.47345,14.4135,9.25751,3.6436,11.9598,7.12891,3.37966
3.2,3.70479,12.7701,7.93762,2.47345,14.418,9.255980000000001,3.6420800000000004,11.9629,7.1243300000000005,3.37813
3.22,3.70022,12.7777,7.91931,2.47192,14.4302,9.26056,3.6420800000000004,11.9476,7.12585,3.38271
3.24,3.69106,12.7945,7.923889999999999,2.47498,14.4318,9.259030000000001,3.62834,11.9476,7.11365,3.36898
3.26,3.69259,12.8036,7.923889999999999,2.47345,14.4363,9.25751,3.62834,11.9476,7.11365,3.36745
3.28,3.69411,12.8174,7.9086300000000005,2.47345,14.4424,9.255980000000001,3.62529,11.937000000000001,7.11517,3.37051
3.3,3.68954,12.8281,7.91016,2.47345,14.4424,9.259030000000001,3.6268199999999995,11.937000000000001,7.11517,3.36745
3.32,3.69259,12.8418,7.91016,2.47345,14.4409,9.26056,3.62834,11.937000000000001,7.11212,3.35525
3.34,3.69259,12.8555,7.91016,2.47192,14.4501,9.26056,3.6314,11.9217,7.11365,3.35525
3.36,3.68801,12.8662,7.89795,2.47345,14.4531,9.2453,3.61766,11.9247,7.101439999999999,3.3567699999999996
3.38,3.69411,12.8754,7.89795,2.47345,14.4547,9.2514,3.61766,11.9232,7.101439999999999,3.3583
3.4,3.69259,12.8876,7.901,2.47498,14.4562,9.246830000000001,3.61766,11.9263,7.10297,3.3537199999999996
3.42,3.69259,12.8876,7.89947,2.47345,14.4531,9.246830000000001,3.61919,11.9156,7.10297,3.34151
3.44,3.69259,12.8983,7.89795,2.47192,14.4669,9.24377,3.61766,11.9095,7.09991,3.34151
3.46,3.68954,12.9089,7.885739999999999,2.47345,14.4669,9.24835,3.61766,11.908,7.098389999999999,3.34151
3.48,3.69411,12.9257,7.88727,2.47498,14.4684,9.246830000000001,3.60393,11.908,7.104489999999999,3.3430400000000002
3.5,3.69564,12.9211,7.885739999999999,2.47345,14.4669,9.24835,3.60851,11.9003,7.089230000000001,3.3445699999999996
3.52,3.68191,12.9364,7.88116,2.47498,14.4653,9.249880000000001,3.60546,11.8988,7.092280000000001,3.34151
3.54,3.6803800000000004,12.9471,7.88727,2.47498,14.4669,9.24835,3.60546,11.8866,7.09076,3.34151
3.56,3.6834300000000004,12.9471,7.876589999999999,2.47345,14.4669,9.246830000000001,3.6024,11.8866,7.092280000000001,3.34151
3.58,3.6803800000000004,12.9608,7.87506,2.47345,14.4653,9.2453,3.5886699999999996,11.8866,7.09076,3.3430400000000002
3.6,3.6834300000000004,12.972999999999999,7.87811,2.47498,14.4669,9.249880000000001,3.5917199999999996,11.8881,7.08771,3.34151
3.62,3.6803800000000004,12.9715,7.873530000000001,2.47345,14.4684,9.246830000000001,3.5902,11.8713,7.07397,3.3460900000000002
3.64,3.67885,12.9852,7.87506,2.47192,14.4669,9.24225,3.5917199999999996,11.8698,7.077030000000001,3.33388
3.66,3.68191,12.9852,7.861330000000001,2.47498,14.4669,9.246830000000001,3.59325,11.8729,7.0755,3.33236
3.68,3.67885,12.999,7.861330000000001,2.47345,14.4669,9.246830000000001,3.5779900000000002,11.8774,7.07855,3.33388
3.7,3.6758,13.0127,7.86285,2.4704,14.4653,9.2453,3.5779900000000002,11.8576,7.07855,3.33236
3.72,3.6803800000000004,13.0081,7.86285,2.47345,14.4623,9.249880000000001,3.5779900000000002,11.8607,7.07397,3.33388
3.74,3.6803800000000004,13.0219,7.84912,2.4765,14.4669,9.246830000000001,3.5810400000000002,11.8607,7.063289999999999,3.33236
3.76,3.6773300000000004,13.0188,7.85217,2.47345,14.4669,9.246830000000001,3.5795199999999996,11.8607,7.06482,3.33236
3.78,3.6697,13.0325,7.847589999999999,2.47498,14.4623,9.24835,3.5825699999999996,11.8622,7.06177,3.33388
3.8,3.66817,13.0341,7.85065,2.47345,14.4623,9.246830000000001,3.5718900000000002,11.8622,7.06482,3.32168
3.82,3.66817,13.0463,7.8369100000000005,2.47345,14.4669,9.2514,3.56731,11.8484,7.066339999999999,3.3155699999999997
3.84,3.66665,13.0447,7.835389999999999,2.47498,14.4669,9.2453,3.5688400000000002,11.8484,7.066339999999999,3.31863
3.86,3.6697,13.06,7.8338600000000005,2.47803,14.4653,9.2453,3.5688400000000002,11.8515,7.06482,3.3079400000000003
3.88,3.6651199999999995,13.0585,7.8369100000000005,2.47345,14.4699,9.246830000000001,3.5688400000000002,11.85,7.051089999999999,3.3079400000000003
3.9,3.66665,13.0646,7.8247100000000005,2.4765,14.4653,9.24835,3.56578,11.853,7.054139999999999,3.3048900000000003
3.92,3.6697,13.0676,7.82165,2.47498,14.4669,9.24835,3.5718900000000002,11.8393,7.0526100000000005,3.3048900000000003
3.94,3.6651199999999995,13.0692,7.826230000000001,2.47345,14.4806,9.246830000000001,3.5688400000000002,11.8393,7.051089999999999,3.2957400000000003
3.96,3.6712300000000004,13.0829,7.8247100000000005,2.47345,14.4775,9.2453,3.55358,11.8378,7.0526100000000005,3.2957400000000003
3.98,3.6697,13.0859,7.826230000000001,2.47192,14.4791,9.24835,3.55663,11.8256,7.0495600000000005,3.2942099999999996
4.0,3.6651199999999995,13.0844,7.814030000000001,2.47498,14.475999999999999,9.24835,3.55663,11.824000000000002,7.038880000000001,3.3003099999999996
4.02,3.65291,13.0814,7.8125,2.4765,14.4775,9.23462,3.5551,11.824000000000002,7.041930000000001,3.2926900000000003
4.04,3.6559699999999995,13.0829,7.81555,2.47498,14.4897,9.23767,3.5551,11.8118,7.035830000000001,3.2942099999999996
4.06,3.65444,13.0966,7.810969999999999,2.4704,14.4913,9.23462,3.55358,11.8103,7.0404,3.2957400000000003
4.08,3.65291,13.0951,7.810969999999999,2.47345,14.502,9.233089999999999,3.55663,11.8118,7.03735,3.2926900000000003
4.1,3.65444,13.0951,7.8002899999999995,2.47192,14.4989,9.236139999999999,3.55358,11.8134,7.041930000000001,3.2957400000000003
4.12,3.6559699999999995,13.0936,7.8002899999999995,2.4765,14.5111,9.236139999999999,3.55663,11.7996,7.0282,3.2957400000000003
4.14,3.65749,13.0966,7.8002899999999995,2.47192,14.5264,9.236139999999999,3.55358,11.8011,7.02515,3.2881099999999996
4.16,3.6590199999999995,13.092,7.798769999999999,2.47498,14.5309,9.23767,3.55663,11.7996,7.03125,3.2804800000000003
4.18,3.65444,13.0997,7.801819999999999,2.47345,14.5401,9.233089999999999,3.55358,11.8011,7.029719999999999,3.2835300000000003
4.2,3.65444,13.0936,7.78503,2.47192,14.5493,9.23462,3.5551,11.8011,7.029719999999999,3.2835300000000003
4.22,3.65749,13.0951,7.7911399999999995,2.4765,14.562999999999999,9.236139999999999,3.55358,11.7966,7.0282,3.2835300000000003
4.24,3.65444,13.0981,7.786560000000001,2.47345,14.5752,9.23157,3.55205,11.7874,7.017519999999999,3.282
4.26,3.6590199999999995,13.0966,7.786560000000001,2.4765,14.5889,9.233089999999999,3.5551,11.7905,7.017519999999999,3.2835300000000003
4.28,3.65749,13.0936,7.7774,2.4704,14.5981,9.23462,3.5551,11.7874,7.014460000000001,3.2774300000000003
4.3,3.64223,13.0951,7.77588,2.47345,14.6255,9.23462,3.55663,11.7874,7.00378,3.2804800000000003
4.32,3.64376,13.0966,7.7774,2.47345,14.6408,9.23462,3.5551,11.7752,7.002260000000001,3.282
4.34,3.64376,13.0966,7.77588,2.47192,14.6484,9.236139999999999,3.5551,11.7783,7.002260000000001,3.2713200000000002
4.36,3.64223,13.0951,7.7774,2.47345,14.6729,9.233089999999999,3.5551,11.7722,7.00378,3.27285
4.38,3.64376,13.0936,7.763669999999999,2.47345,14.6851,9.230039999999999,3.55663,11.7752,6.99158,3.2713200000000002
4.4,3.64223,13.0966,7.766719999999999,2.47345,14.710999999999999,9.233089999999999,3.55663,11.7752,6.99005,3.2698
4.42,3.64376,13.0936,7.766719999999999,2.47345,14.7232,9.23462,3.55358,11.763,6.99005,3.26064
4.44,3.64071,13.0936,7.763669999999999,2.47498,14.7491,9.23462,3.55663,11.763,6.99005,3.2560599999999997
4.46,3.64223,13.0966,7.76215,2.47498,14.7629,9.23462,3.55358,11.7645,6.982419999999999,3.25759
4.48,3.64223,13.0951,7.751460000000001,2.47345,14.7705,9.236139999999999,3.5551,11.7645,6.97784,3.2560599999999997
