,music_ID,valence(mean),arousal(mean),valence(std),arousal(std),ZCR,energy,tempo,beat_mean,beat_std,beat_median,beat_kurt,beat_skew,spec_cent_mean,spec_cent_std,spec_cent_median,spec_cent_kurt,spec_cent_skew,spec_roll_mean,spec_roll_std,spec_roll_median,spec_roll_kurt,spec_roll_skew,spec_flat_mean,spec_flat_std,spec_flat_median,spec_flat_kurt,spec_flat_skew,MFCC0_mean,MFCC1_mean,MFCC2_mean,MFCC0_std,MFCC1_std,MFCC2_std,MFCC0_median,MFCC1_median,MFCC2_median,MFCC0_kurt,MFCC1_kurt,MFCC2_kurt,MFCC0_skew,MFCC1_skew,MFCC2_skew
143,176,0.65,0.7125,0.122474487139,0.17721808598400002,44076,0.2609003,0.3707093821510298,0.08570702953969263,0.19500532685208702,0.08861557868180385,0.423859362170887,0.43266359183645864,0.5286748825169456,0.42893517767607287,0.5000717986270882,0.0075774569751954745,0.18528269427157984,0.6039012326582056,0.374903022267397,0.5993690851735016,0.08126563313133348,0.4480327184213348,0.25098106,0.18530236,0.11586356,0.0015416283878658323,0.0401435047218248,0.75786906,0.39567,0.53423077,0.23500934,0.36454675,0.3655108,0.76603276,0.39761028,0.4993663,0.09106372168723544,0.07636511973933773,0.09485726570484676,0.6830660704846115,0.5213857924505463,0.589005077276883
144,177,0.5375,0.55,0.17721808598400002,0.225,41738,0.36192408,0.3157894736842105,0.19583574756703298,0.2911429453800108,0.1986754966887417,0.41686257865165444,0.4265054703767536,0.29678541564735883,0.5819705023615711,0.2969988403133234,0.02011764578775374,0.25318736296578515,0.3571034141323142,0.6233101719853369,0.3462145110410095,0.08337416729153288,0.4861565341603165,0.09218454,0.14224511,0.011770127,0.008299646960705943,0.08866440348834562,0.49312955,0.463083,0.5611713,0.4188227,0.5745584,0.7963487,0.5080794,0.46996638,0.576028,0.018293899729824408,0.17427068436088258,0.05497303842106482,0.8138920366940333,0.45142285407933375,0.4611566970572733
145,179,0.3125,0.7375,0.128086884574,0.103832798286,73932,0.5810295,0.5614035087719298,0.2504819289529011,0.341601619905767,0.2535477767265847,0.46541298071556,0.32990348395714714,0.6492503169363677,0.5460149925221532,0.6915803213282941,0.005935494141269912,0.11764802579424471,0.7200809304001103,0.5276769342139814,0.832018927444795,0.17538715311891354,0.1700752013383987,0.24029829,0.19174543,0.1136244,0.004244322452414181,0.05676501547980207,0.76591426,0.2608806,0.5246434,0.3072277,0.62819546,0.4455397,0.79669005,0.22250217,0.49677932,0.04728887072987693,0.11015940020856788,0.10175714263205904,0.7189526178450594,0.7061025411884374,0.6255301091610539
146,180,0.6875,0.575,0.0838525491562,0.169558249578,27712,0.20874608,0.17763157894736842,0.02586911829796459,0.14621390459143763,0.02838221381267739,0.3915866186765951,0.4314974459326141,0.4006200822691874,0.4584284284578294,0.3719743389701979,0.013017345876400344,0.22024530236341758,0.4652824352950964,0.5316856822667179,0.40457413249211355,0.06138128655791107,0.500151668415066,0.13049814,0.18813443,0.03098078,0.010800118060942835,0.0957736455764806,0.6806163,0.48554727,0.42730337,0.2073015,0.59107256,0.47505918,0.67840505,0.49653238,0.37843075,0.08808526923148267,0.2148731645335919,0.05667601286939382,0.7148111824784644,0.4267465779968809,0.6214382149177847
147,181,0.625,0.4875,0.167705098312,0.103832798286,18046,0.2582962,0.6710526315789473,0.040540816695725845,0.15290480597937184,0.043519394512771994,0.4263723503045433,0.4120383718127682,0.5543144931402123,0.4597707675027753,0.5580322125985524,0.033991990551579386,0.22283966966268684,0.7188808191095875,0.39892455459252785,0.7823343848580442,0.22549577226881665,0.18145432961620284,0.10330666,0.20158714,0.03816858,0.16411649983592275,0.3735867798134245,0.67062086,0.2862331,0.675111,0.23632812,0.34871215,0.3317143,0.6852102,0.269404,0.64020526,0.10827318800881029,0.12706549428748645,0.18696354708018623,0.6582116932597089,0.607201242396187,0.7707143670240296
148,184,0.6375,0.825,0.1625,0.20310096011599998,103232,0.34615237,0.19354838709677422,0.23764931894205407,0.314258054222799,0.23809523809523808,0.39397280023692105,0.6181560159898335,0.7273939389505799,0.3201843914386138,0.7047349899248935,0.010114636305204231,0.2002743198693749,0.7741948571449176,0.23673487535131718,0.7807570977917981,0.1572077411004865,0.3496884507948535,0.3738402,0.26820257,0.21898966,0.002663157911732103,0.05020255142005906,0.7866812,0.20169477,0.36168438,0.30266905,0.3115042,0.6500907,0.85033697,0.2121383,0.38512555,0.039867678873253785,0.16294373064540676,0.0792986885577628,0.7199499672275957,0.4754990303987673,0.42218177193042244
149,185,0.475,0.6625,0.266926956301,0.2375,73932,0.5810295,0.5614035087719298,0.2504819289529011,0.341601619905767,0.2535477767265847,0.46541298071556,0.32990348395714714,0.6492503169363677,0.5460149925221532,0.6915803213282941,0.005935494141269912,0.11764802579424471,0.7200809304001103,0.5276769342139814,0.832018927444795,0.17538715311891354,0.1700752013383987,0.24029829,0.19174543,0.1136244,0.004244322452414181,0.05676501547980207,0.76591426,0.2608806,0.5246434,0.3072277,0.62819546,0.4455397,0.79669005,0.22250217,0.49677932,0.04728887072987693,0.11015940020856788,0.10175714263205904,0.7189526178450594,0.7061025411884374,0.6255301091610539
150,186,0.7125,0.825,0.158607219256,0.1,66888,0.30442682,0.3707093821510298,0.17463542024936854,0.2782246668633243,0.1772311573636077,0.4348431354993533,0.41435567419594227,0.5377680013799683,0.4374356819140584,0.5009693826970963,0.008312539648890472,0.19016393055738012,0.594543769674564,0.3855548662902442,0.5764984227129337,0.07737308657347078,0.4622479036271887,0.26305684,0.19654976,0.12186025,0.0016101369014563083,0.04082877125117418,0.7187366,0.3903188,0.48092958,0.27771574,0.39758915,0.43175048,0.7387799,0.3967877,0.44674832,0.04541356449888804,0.1539376253359467,0.13899216595648148,0.7451326861759046,0.46986482644526273,0.5339951166703601
151,187,0.675,0.7,0.11456439237400001,0.0829156197589,97998,0.104095355,0.6710526315789473,0.18139969851169896,0.2838471405297723,0.18353831598864712,0.425004017960931,0.42204859538068173,0.807094235790158,0.6088281804917576,0.7346286619729354,0.00739789797162918,0.1942042823624619,0.7704805023357789,0.39884783734073936,0.7689274447949527,0.0824541031263332,0.3643525802302436,0.46391955,0.32007343,0.271067,0.017186282850950127,0.08298308385067119,0.67416644,0.16643405,0.39396393,0.2386433,0.48024708,0.4843156,0.69012004,0.15733169,0.3479486,0.0856801601098487,0.10671071330605493,0.11660772812762084,0.6988407092910678,0.5706945906432517,0.5716397225969617
152,188,0.4,0.3125,0.165831239518,0.21830311495700003,44616,0.15852071,0.3707093821510298,0.2113711342328247,0.3094707778885505,0.21444339325134026,0.4284930520557264,0.40002129210336757,0.5446714102505088,0.44809729351628363,0.5800640200052349,0.00599359501220214,0.1408097029700147,0.6365850777645805,0.44758196786172055,0.7271293375394322,0.11897048320873041,0.286505454361098,0.13357408,0.07554451,0.08249095,0.0022559999985092916,0.041040708783599576,0.63008577,0.3518598,0.59512234,0.25910214,0.44214097,0.3456884,0.6427042,0.3209427,0.57692456,0.08902707995700897,0.08814510311772746,0.0730854407028103,0.6563468546315919,0.5886192100179743,0.5703392586637859
153,189,0.6375,0.6875,0.130503831361,0.1875,59674,0.08449108,0.21052631578947367,0.04592587140872825,0.16603600028965146,0.050141911069063384,0.5213117903472472,0.5957921230136302,0.521406003137204,0.5835746161623747,0.48324034233241614,0.00346287075265316,0.18155308163225964,0.49436054175299404,0.4926402125959783,0.61198738170347,0.047829515306532885,0.34568368759966306,0.18558127,0.16945446,0.06571336,0.0018209180352810794,0.04465778244776844,0.5144238,0.34701213,0.19705564,0.3083266,0.7846889,0.9634763,0.52813286,0.36706868,0.26244172,0.011630894630645348,0.07037847176532976,0.1449358408122306,0.8377717753536696,0.5130666268185208,0.27016821640928557
154,191,0.825,0.7625,0.11456439237400001,0.0875,37082,0.14846736,0.515235457063712,0.07756477562517053,0.19462598342137186,0.07883948281299274,0.3525684845186802,0.6088727454788675,0.4030675463807391,0.2811819365927664,0.4514384422455745,0.004850280750671411,0.13012756837371342,0.5386420767284834,0.4757372939485381,0.6064668769716088,0.06454903372984304,0.3658572773006186,0.10836324,0.066535585,0.061736632,0.001975734080656652,0.045254083452256434,0.70496166,0.5296931,0.5797425,0.1833103,0.33963802,0.12187604,0.7050046,0.48756552,0.5620014,0.1360533981237978,0.13294917235375384,0.14968545973883318,0.6354647563412044,0.6538564150099332,0.5972305148994683
155,192,0.5375,0.9375,0.285317805263,0.0625,58174,0.3012602,0.291497975708502,0.1036010934971097,0.2207694950303247,0.10785241248817408,0.39769685715722336,0.18380735035121398,0.6800939702817489,0.6967906522704856,0.6517083785935148,0.0022083327617678557,0.13496385865883326,0.7161236650981686,0.5748464817541581,0.7886435331230284,0.11289562013580708,0.2700841458172108,0.4706602,0.39090237,0.13516502,0.0023078740687619325,0.03731454326191946,0.69529253,0.15006329,0.37188214,0.5837273,0.75503564,0.5301145,0.7378709,0.18425699,0.37026492,0.07449705442369187,0.07585846171898762,0.1728220654191576,0.6382166147088857,0.5169326749671486,0.5060490208254314
156,196,0.3625,0.4375,0.171846588561,0.23881216468199998,7726,0.15141153,0.43609022556390975,0.0369300302518078,0.12217891877149573,0.040365815200252286,0.4146060432223562,0.4095921953643753,0.06065160707786083,0.3855210957566718,0.04546355265025655,0.016719369129418453,0.24177419953643373,0.12405314221903009,0.5212911969890244,0.06782334384858044,0.16250371597248817,0.6310748129610573,0.028492963,0.203243,0.0007263838,0.18612484598152582,0.42321654399805425,0.37771237,0.632872,0.5533831,0.43147337,0.5482204,0.5355399,0.39795244,0.6547929,0.55449045,0.013615631630132595,0.1614916083752272,0.11974197585976673,0.8260019761094998,0.43720964864047923,0.47754151686226787
157,197,0.4375,0.3375,0.211024287702,0.243990266199,55940,0.18088683,0.07894736842105263,0.17854382228639673,0.28239573862510126,0.18101545253863136,0.4279655606856686,0.40036504176527316,0.2818554423289988,0.22908019125754775,0.30351514531306334,0.021342647011604734,0.21484826711026644,0.3411315194985261,0.27396270415902707,0.36908517350157727,0.25550873664803225,0.5076341475952361,0.05044,0.026640223,0.029544996,0.004733729398456726,0.06173549007914249,0.5942097,0.55149704,0.4722814,0.37499171,0.25589526,0.18603322,0.6436926,0.5496382,0.42361268,0.045483890865720154,0.2103560089090339,0.42067563667096275,0.6934151292383378,0.4518554405214644,0.9280818666527834
158,198,0.75,0.863636363636,0.184637236469,0.11249426064300001,113388,0.23169628,0.3157894736842105,0.3424166772780498,0.39747398622593494,0.3443708609271523,0.6024427218221997,0.4275778902524093,0.661762153705669,0.3313568123988734,0.6836443288991747,0.015047228291968643,0.09110691107300672,0.7576053314541318,0.3681188888753522,0.8012618296529969,0.5763070883211077,0.015223361534511188,0.39615867,0.17163336,0.3245513,0.0020441522446171738,0.036642466442394696,0.77207625,0.3080763,0.5265933,0.48946536,0.22797716,0.30816978,0.8224505,0.28120932,0.46939853,0.15618053501671697,0.1840535768370141,0.43084713509769146,0.4691223184249386,0.6838583519404943,0.8222496974481651
159,199,0.6875,0.7875,0.23881216468199998,0.158607219256,42056,0.24702887,0.7368421052631579,0.08695817531458692,0.19627170441627884,0.08956165247555976,0.4318596778466801,0.4186660286622325,0.4105630757203812,0.1673587570982874,0.4315574159075005,0.009129919941320988,0.162852282285536,0.4245979871055204,0.2517723380928546,0.40063091482649843,0.10623629574307063,0.5421386743240049,0.12381597,0.08400222,0.058651354,0.002890471464197988,0.048787056893704765,0.7043967,0.40161377,0.27935505,0.3136029,0.2319659,0.42669612,0.691244,0.39450297,0.266741,0.03146527451212933,0.17888847895297078,0.1857793596149544,0.8052983215305225,0.5300292856398261,0.3702828352226438
160,200,0.5625,0.7,0.21830311495700003,0.15,48016,0.22111943,0.515235457063712,0.1451151120557357,0.25380875367771455,0.14727215389467044,0.4937635385707796,0.4931497886351603,0.49188389004242217,0.6021879294031356,0.45182873065292073,0.005764492731508816,0.18163034420670054,0.5390325717742829,0.5564024310974787,0.4605678233438486,0.03558623828442101,0.4658869796393442,0.25391525,0.296523,0.049689487,0.027497461778088324,0.11604495226250502,0.62320226,0.39591992,0.39577404,0.42363435,0.5408801,0.5081872,0.6220037,0.36910215,0.3607979,0.026401635876250544,0.03245192759188647,0.14569238385305397,0.8194462525511708,0.5857906955167085,0.6622498681660475
161,201,0.6875,0.625,0.1875,0.158113883008,60020,0.30598193,0.6130030959752322,0.23759884649397955,0.3287137616959516,0.2399873856827499,0.42775278041059966,0.40475289533697134,0.4006340969374945,0.230706931662749,0.42617549873882143,0.015265459353881121,0.19581320079023007,0.49294133836989185,0.2831171785349672,0.5141955835962145,0.15759367356323503,0.43488629356778835,0.14276974,0.065104656,0.10590739,0.0024126053324493545,0.04206257413002984,0.79682153,0.52279526,0.51950794,0.23845226,0.2234033,0.21479608,0.83186156,0.49939096,0.46398476,0.0961342017613621,0.20397240293828559,0.13534671442302193,0.6415571527551703,0.5919804209527068,0.7737029073581166
162,202,0.7625,0.85,0.141972708645,0.075,73396,0.32437456,0.34210526315789475,0.20933556900866593,0.3071080231776455,0.2119205298013245,0.36249981105409546,0.4826235799421412,0.4827147595353116,0.19836718409181409,0.4804639849368968,0.017752625900177753,0.24483250269404086,0.5397286558532878,0.21814660898952049,0.5315457413249212,0.22180837224120914,0.5822041260526358,0.24128337,0.115277484,0.17396224,0.002332346646553305,0.044360073827270446,0.8873782,0.4827422,0.41275463,0.14695634,0.16806339,0.13235103,0.9057058,0.47997406,0.36627042,0.28482486831059733,0.22403885777909785,0.15318627192024617,0.43503857684349334,0.44302435011250946,0.7606085362720441
163,203,0.6875,0.775,0.115244305716,0.122474487139,94344,0.38519904,0.6710526315789473,0.2885845208049189,0.38013188759405,0.2907600126143173,0.4371120608308059,0.3983966722875265,0.5106761057502621,0.20215119217639896,0.5319417558031488,0.02601347748552399,0.14861362013049403,0.5852257643922233,0.2363723809422709,0.6198738170347003,0.38099504831376674,0.25678842282801356,0.24639292,0.16007592,0.19315168,0.16756372379407736,0.326556716410951,0.86102533,0.4406698,0.42178825,0.41169992,0.19411801,0.16408122,0.9133252,0.42307627,0.3687715,0.14810007953006413,0.3556178052919768,0.36383109148763937,0.479394769992549,0.6359529533250985,0.9307806101235574
164,204,0.5875,0.7375,0.158607219256,0.18071040368500002,78256,0.10461479,0.3157894736842105,0.18412269586461547,0.29257578042359145,0.18290760012614318,0.3244049213858705,0.7028135566477078,0.4066284724305411,0.270344340697145,0.3942484770830696,0.03279022465307861,0.3269630866423197,0.3844460961739592,0.2658181633787791,0.3627760252365931,0.45026501700088334,0.825686375624114,0.1371199,0.1513366,0.05196139,0.005788271152037995,0.07438354033893194,0.6705183,0.5348518,0.27984557,0.12976563,0.2853019,0.215981,0.6762917,0.5309498,0.2436074,0.1603206396289092,0.2965008596340714,0.13890733055071872,0.6022535484025056,0.32055741120829756,0.6821512482898076
165,207,0.7375,0.85,0.2125,0.222204860433,174219,0.17138314,0.47368421052631576,0.21575971954017079,0.3154659647538821,0.21822768842636392,0.4414697944570085,0.40249024214393686,1.0,0.10017859996060376,1.0,0.005965495187554642,0.10760810080937173,1.0,0.04261864568606107,1.0,0.4748359768061397,0.07153877014511979,1.0,0.23132831,1.0,7.96019359701137e-05,0.0,0.9044901,0.11961487,0.4210527,0.120106004,0.056810208,0.053277437,0.91302323,0.104316086,0.38814792,0.4547536194156125,0.11205910564348039,0.12477328622927752,0.26949658033992235,0.6620582935789695,0.5506552414592678
166,209,0.775,0.6875,0.134629120178,0.128086884574,81196,0.26429328,0.6710526315789473,0.17965120286355474,0.28400489627239,0.18227688426363922,0.43284968610028574,0.4102256975601352,0.517450495218049,0.29484675129915017,0.49120892457837495,0.040482016049236444,0.32205472891905507,0.5315504933121246,0.2810035960157178,0.5165615141955836,0.23999882938324132,0.636038008288127,0.32716402,0.18487181,0.22816229,0.0032248366728872976,0.05289235925492057,0.8954285,0.45085835,0.33478484,0.18093589,0.24503307,0.24131452,0.9101149,0.44909245,0.29539758,0.2971678356530742,0.3213804699155862,0.36554152451335303,0.39192604084296906,0.38128112211787135,0.7660369413949619
167,210,0.725,0.8125,0.134629120178,0.100778221854,56330,0.2200215,0.26900584795321636,0.11064205769018508,0.22336874974326495,0.11352885525070956,0.42287666129722656,0.41577282561709294,0.5724303728335337,0.2599029125791693,0.5665648026734468,0.007530446020383407,0.17195198975799722,0.6898155416255803,0.25374464604479735,0.7145110410094637,0.10334539661857957,0.37812736991585727,0.33166632,0.2155145,0.17950627,0.0017319661681286745,0.04123356715105444,0.8130098,0.37926185,0.5172284,0.22842114,0.21397126,0.28126627,0.81713635,0.3707408,0.5000071,0.14467520903007866,0.08580768593320884,0.2802586366329961,0.629762910980126,0.5491924951813173,0.4291483077068633
168,211,0.65,0.65,0.207665596573,0.075,96168,0.48112664,0.43609022556390975,0.39533154722249564,0.4668920012588287,0.3970356354462315,0.4094711479117096,0.41192417028849054,0.4515129049302416,0.43437703245844755,0.40149735538200754,0.008438940511995247,0.21784010818110408,0.5121614000365977,0.46063384613101155,0.47791798107255523,0.09252824503681374,0.525984742829493,0.26064053,0.24725932,0.10012165,0.003019024325464667,0.05578624280947655,0.81432366,0.5270203,0.51286596,0.19196936,0.39079168,0.35231283,0.8102508,0.5386872,0.48960984,0.09065736620843888,0.08102991661466703,0.17641448597873033,0.7226933104175537,0.48227136597933107,0.6787787556191107
169,212,0.6,0.6625,0.165831239518,0.125623445264,82076,0.7163389,0.7368421052631579,0.4233944834666,0.4910351678646727,0.4251024913276569,0.43807026794946297,0.41300580718523405,0.5251398063222734,0.27525081614544367,0.5239564990702956,0.01133943029957455,0.19829855544459313,0.60810829277219,0.3486392251492701,0.6182965299684543,0.09189029142537633,0.4629611585895703,0.20092297,0.10078244,0.13759951,0.0015144276840798588,0.03464455336307258,0.8586127,0.3962225,0.4048115,0.1021717,0.24336179,0.2319801,0.8595502,0.38059777,0.366146,0.28585564326629,0.08731556105055138,0.22668634601389517,0.5094852314757676,0.5864412836486869,0.5636523767586304
170,213,0.3625,0.5625,0.18915932438000002,0.178972763291,150280,0.5294823,0.5614035087719298,0.6883566907074528,0.7209700564900982,0.6887417218543046,0.4323481309696179,0.43962515142534236,0.4917921517252273,0.5980246928811397,0.4571198185880435,0.009643465085492768,0.20045814310503432,0.4755038237905735,0.4619166121051877,0.45741324921135645,0.09352646298186758,0.4544868764692941,0.23019636,0.22000436,0.07037872,0.002724137824759909,0.05113610025544237,0.58026546,0.34334648,0.32131055,0.3788096,0.65489715,0.5712768,0.61673665,0.3363445,0.27939433,0.02924624107347684,0.12119600529332869,0.11663493319047592,0.7604701316390591,0.5191103679518195,0.575233347765619
171,215,0.5125,0.525,0.130503831361,0.0935414346693,84932,0.77686757,0.43609022556390975,0.4449940905629302,0.5110202177059346,0.44717754651529484,0.4416372245068838,0.405148727654429,0.43571242549416334,0.37136737447114015,0.39313479465061674,0.023290501424297703,0.28408554075322817,0.5023955159450083,0.4090121000809278,0.43690851735015773,0.11772883589959093,0.5989303765955557,0.17207155,0.15644452,0.07676314,0.005976879024885302,0.07222726328595211,0.8652844,0.52546185,0.46221635,0.072329886,0.32066107,0.18670078,0.86322725,0.5511126,0.41988096,0.3176779507154771,0.2414927342113678,0.22380992564837515,0.5014091369062921,0.31204318541492343,0.7551717418638757
172,216,0.6625,0.65,0.1375,0.15612494995999998,44760,0.26532793,0.24812030075187969,0.1971056300559022,0.3021971158425702,0.19930621255124567,0.41887184576336317,0.4274310191876582,0.3059665683566155,0.2308706247704272,0.31130961260911116,0.01591103423672363,0.23911243716847158,0.38905015794978454,0.3124536732252943,0.3746056782334385,0.19197447548061877,0.6104510675187521,0.10502327,0.06604135,0.06163694,0.004852313931261206,0.06339911041174566,0.7460771,0.6149142,0.5372708,0.23103285,0.29841575,0.18413746,0.7556715,0.59504724,0.50940424,0.11026915490616729,0.2262658577081356,0.19632439893582965,0.655880049353323,0.6046444600430932,0.5673911090729582
173,217,0.575,0.6125,0.169558249578,0.1625,47558,0.28236204,0.40191387559808617,0.17062130524295782,0.25044870117569257,0.17344686218858404,0.4256274561948281,0.39148492305274074,0.3959731700037768,0.13912454464632926,0.4164381682706771,0.01751996115304555,0.21232224111126607,0.500388654115688,0.16214611485650904,0.5283911671924291,0.15604888907080738,0.47781186233718975,0.1485518,0.058698114,0.11508335,0.0020182412744086937,0.03664606363598323,0.8116928,0.50151485,0.5215223,0.2526,0.13012502,0.0819454,0.83893996,0.48202592,0.49614123,0.19012440378735074,0.24727693547963323,0.1101762724729988,0.4756295319422994,0.48583074666454057,0.6823154420775402
174,219,0.75,0.8375,0.14790199457699998,0.125623445264,93450,0.34858397,0.3157894736842105,0.3194927561807663,0.4107974327169858,0.3216650898770104,0.4250849647236724,0.4207975793587601,0.5364887490434808,0.2320556902847964,0.5152913546181259,0.020024937498690665,0.27179833399501935,0.5920276995742105,0.18062468357447048,0.582018927444795,0.20998373603504317,0.5993191127020484,0.25161752,0.12375976,0.16618833,0.0030296040716652076,0.04838687773748324,0.84017825,0.39616606,0.3983502,0.13597603,0.17084858,0.10046782,0.8512915,0.40160125,0.361975,0.2992809426791943,0.2773515842367409,0.2540593689883776,0.383763853267634,0.3432869426311918,0.6543395459438637
175,220,0.675,0.6875,0.12747548784,0.178972763291,67226,0.25643483,0.5614035087719298,0.1918507309195748,0.29513417570051426,0.19426048565121412,0.41885956113045913,0.41425934625847405,0.5460462312019381,0.25148853119700315,0.537984579951786,0.01645742745411865,0.24225480563102192,0.5955634152460247,0.2058846993021612,0.6246056782334385,0.10038230728262637,0.4368084129379047,0.2776117,0.14692037,0.18325351,0.001550341798596641,0.038869702339086404,0.84306663,0.3718956,0.3836023,0.07245875,0.23607899,0.12391974,0.8382512,0.3697797,0.34796482,0.4236033328715549,0.17886984479517645,0.1387049804580555,0.38880854456758723,0.4356531828085736,0.5690844071421618
176,221,0.7,0.8125,0.18708286933899998,0.0838525491562,118036,0.3450174,0.43609022556390975,0.23981385875500238,0.32166403506433894,0.24219489120151372,0.4252779760983265,0.4136181484311989,0.8325608054427376,0.39152049740707306,0.7794341292229071,0.00992056905707265,0.20557984354875844,0.867331882161272,0.14694048647543034,0.8383280757097792,0.09785124753334691,0.43891781131239804,0.6846885,0.34339622,0.487654,0.0003074700272011079,0.022414016912165453,0.88954425,0.21384843,0.5032715,0.12792665,0.30120674,0.14726229,0.89935625,0.23505214,0.4722021,0.2176469770598167,0.198257921229597,0.19350288434924298,0.5745210999338904,0.39579127338284925,0.6085426454573373
177,222,0.35,0.6625,0.10897247358899999,0.168170300588,105440,0.2088935,0.7368421052631579,0.27420360709301467,0.3646485435685522,0.2768842636392305,0.46572295918591333,0.4313712119842085,0.5197471834516246,0.20993204349469835,0.538670925267694,0.010829676576736808,0.19002733732775082,0.6004781621471385,0.28713612828621443,0.6198738170347003,0.06996159056214382,0.427300393128646,0.22172719,0.1501253,0.18584383,0.20060773983558086,0.3624586508630259,0.80793446,0.47622734,0.37812972,0.04511887,0.19685702,0.1081233,0.816168,0.455908,0.3291692,0.6770716880170435,0.10623612864242324,0.25259689761879817,0.24892202850299117,0.5732105761322286,0.8169788479892137
178,224,0.5,0.5875,0.125,0.1125,28392,0.2556447,0.7368421052631579,0.1319667240713877,0.2300701902552211,0.1346578366445916,0.4285304715321606,0.41620275300748766,0.4861489402280174,0.7952162589567133,0.5275768796660274,0.002047773217149875,0.1453827232272807,0.5609308484413794,0.8274404321410546,0.723186119873817,0.031566914882234724,0.3402902841255382,0.120992415,0.09391914,0.04115887,0.0017012890916907292,0.04120102440163546,0.55598986,0.3329626,0.7368687,0.38312572,0.788792,0.81824917,0.57636833,0.25969347,0.7272613,0.018347818222736713,0.03654833499830886,0.06320104730210364,0.8199850434359363,0.6257174561719268,0.4938625292297359
179,225,0.525,0.4125,0.19202864369699998,0.125623445264,23678,0.16934632,0.43609022556390975,0.055799427786673704,0.17156075123182085,0.05771050141911069,0.2543834323322969,0.6118485859874182,0.23719003606108968,0.5966385635595448,0.28210740861712247,0.010152592377866861,0.18949470312860062,0.3465242573287242,0.7651181066372276,0.41324921135646686,0.02636062346876348,0.42724090647141155,0.068718545,0.10907504,0.023145646,0.01743181308317309,0.12767854790097943,0.4623907,0.5836929,0.8270552,0.46897605,0.7831134,0.5038773,0.51453257,0.5263209,0.7680246,0.01973195278782239,0.13532166628104764,0.1431213941756108,0.7514930606743032,0.6489685844762465,0.7963264802266664
180,227,0.425,0.475,0.18708286933899998,0.15612494995999998,26926,0.15221399,0.5614035087719298,0.10288599928270942,0.19396285393182297,0.10596026490066225,0.404698521022582,0.39593414888064044,0.42972564776907257,0.584825021757788,0.4642373090499903,0.008348624257808232,0.17357061783843414,0.5508876185173154,0.6396723918812182,0.6253943217665615,0.05852458147413416,0.3354340003951577,0.11885568,0.15550514,0.039136384,0.007857110340716808,0.08621363526633086,0.5386075,0.44387767,0.641361,0.33203006,0.578503,0.5465347,0.5573843,0.41222274,0.6163483,0.03426869029345783,0.15376081905365574,0.08758429878203017,0.7710836829899633,0.5637548754803559,0.6242271065527843
181,228,0.425,0.55,0.15,0.160078105936,24404,0.03742529,0.43609022556390975,0.016174145160605703,0.14295688063058967,0.01892147587511826,0.37348975549137803,0.4091314241911767,0.26230680292174036,0.3760252582032709,0.2986787599646212,0.014307595335287512,0.21542053238292513,0.3193262953429811,0.43801209019908,0.3264984227129338,0.15780659047629653,0.5967404375929776,0.108639956,0.09489314,0.052025143,0.007948577289766515,0.07807452332805422,0.5540749,0.6998158,0.36491415,0.33047408,0.53600353,0.35920218,0.5612107,0.65279484,0.31270847,0.025365594928666982,0.08285799280772425,0.07039122103748756,0.813755860030597,0.5596877852593878,0.6806790346125293
182,229,0.4,0.45,0.165831239518,0.160078105936,124024,0.33017534,0.26900584795321636,0.28846036458656027,0.3726083335107627,0.2913907284768212,0.4300451137875698,0.4104776297200331,0.7184713414083547,0.8994893265608472,0.6697171608947254,0.00451030959751061,0.16950535356551738,0.6620253823353763,0.561611021466769,0.7413249211356467,0.10102433598053814,0.29199814028506677,0.48962143,0.3962812,0.1960315,0.006057544019000188,0.04929379399180032,0.6060677,0.19108084,0.44502255,0.33651277,0.78962547,0.55341643,0.62417364,0.20708565,0.41642028,0.03339117636542391,0.09574979901519312,0.05383704778368015,0.7784265678133458,0.5544191994041482,0.5781012513995446
183,230,0.7375,0.3625,0.0875,0.171846588561,71374,0.031407557,0.17763157894736842,0.14930897504942564,0.2613329737104431,0.15200252286345,0.3994625393873852,0.3794254031181179,0.518663478963611,0.14568282221359763,0.5135846340128062,0.015533838810306651,0.23227954205459567,0.6218631620337306,0.15369963906358536,0.6356466876971609,0.11236729849571997,0.43957574493132917,0.21902204,0.11368542,0.15238102,0.002343458510437262,0.04597182828993684,0.52506214,0.395203,0.43303737,0.1064141,0.16703819,0.48808083,0.5212042,0.39030793,0.38106406,0.14826755576530176,0.14405391572628232,0.004039866518137017,0.6785002733680889,0.46488452147855747,0.62853964307061
184,231,0.55,0.5375,0.11456439237400001,0.1375,61854,0.1881571,0.47368421052631576,0.19050245999614165,0.2791228707843609,0.19173762220119836,0.34265707218540054,0.6125778620307247,0.5811270303810142,0.5737797989080617,0.6453609247968493,0.0047353157144503725,0.11805033449613744,0.7082074202970042,0.660275012988463,0.8454258675078864,0.11915796791096071,0.21608073122727375,0.19521546,0.15570916,0.10680641,0.004293153148833662,0.05824488665302679,0.5532798,0.36751705,0.72588515,0.31203204,0.48437387,0.5335146,0.5843147,0.31111237,0.7480061,0.022969417216430664,0.1360610376257321,0.07946066779660178,0.7753939659479955,0.6809245705030836,0.47585408951103464
