music_ID,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,meanMFCC[0],stdMFCC[0],medianMFCC[0],kurtMFCC[0],skewMFCC[0],meanMFCC[1],stdMFCC[1],medianMFCC[1],kurtMFCC[1],skewMFCC[1],meanMFCC[2],stdMFCC[2],medianMFCC[2],kurtMFCC[2],skewMFCC[2],meanMFCC[3],stdMFCC[3],medianMFCC[3],kurtMFCC[3],skewMFCC[3],meanMFCC[4],stdMFCC[4],medianMFCC[4],kurtMFCC[4],skewMFCC[4],meanMFCC[5],stdMFCC[5],medianMFCC[5],kurtMFCC[5],skewMFCC[5],meanMFCC[6],stdMFCC[6],medianMFCC[6],kurtMFCC[6],skewMFCC[6],meanMFCC[7],stdMFCC[7],medianMFCC[7],kurtMFCC[7],skewMFCC[7],meanMFCC[8],stdMFCC[8],medianMFCC[8],kurtMFCC[8],skewMFCC[8],meanMFCC[9],stdMFCC[9],medianMFCC[9],kurtMFCC[9],skewMFCC[9],meanMFCC[10],stdMFCC[10],medianMFCC[10],kurtMFCC[10],skewMFCC[10],meanMFCC[11],stdMFCC[11],medianMFCC[11],kurtMFCC[11],skewMFCC[11],mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var
59,135.99917763157896,37855,620.5737704918033,0.44369617,0.30042186,0.09025329,0.43093055,0.28671098,0.08220319,0.2426637821407673,0.15635735406584353,0.02444762217047156,16.712503,162.44318,26387.787,2089.590843320938,708.9348111044484,502588.5663957,2413.38474394979,500.4146348860698,250414.80680815852,21.163204055294297,7.050416679145868,49.70837534957825,4488.47854311103,1758.2720499760958,3091520.6017271425,2.634789206925274,3.1426692008425188,9.876369705924157,5.604201326157477e-05,0.08427502705988123,0.0071022801859437126,0.06947862233547185,0.0390317678426599,0.0015234789009232997,3.267863e-05,0.21093431,0.044493284,0.00044215223,0.119015135,0.014164602,2.914104308390023,1.9771828878707176,3.9092521720887903,-71.55981,62.84797,-60.28703,4.649172730044889,-1.5460124015808105,103.05177,30.53012,104.701614,0.608580147098809,-0.23573073744773865,-7.850209,24.716473,-8.4031725,-0.045125321119285466,0.08370686322450638,18.148745,23.809368,20.249294,0.33279282797723075,-0.28329333662986755,8.805976,18.497013,9.692181,0.4609391826569369,-0.49952712655067444,2.5329983,20.19777,3.4603448,-0.026158938901495787,-0.2924874424934387,-1.272424,12.547705,-0.2445507,0.23176160945205915,-0.35506129264831543,5.3000884,15.15052,6.072728,0.22797863795176276,-0.46647006273269653,-3.8792906,11.704743,-2.758217,0.19675877988051615,-0.46823301911354065,9.4975,10.802905,9.92634,0.08046076373691902,-0.2803548276424408,-1.0217849,12.249021,0.64622736,0.2889004861428748,-0.6658677458763123,4.707797,8.795812,4.673637,0.059785668996365615,-0.17086507380008698,0.032698207,4.008398,16.067253
60,83.35433467741936,50281,866.9137931034483,0.3096432,0.2960466,0.0876436,0.43281326,0.27515396,0.07570971,0.24205806400687413,0.15729344227455053,0.024741226982577358,13.316118,66.49929,4422.1553,1917.8380355906443,666.9926453605366,444879.18896504655,2335.1206854401976,464.27149152580074,215548.0178435917,22.20751837742341,6.925638126711791,47.964463462164005,4209.773080503052,1698.7685153320913,2885814.4686835976,2.5997310689572912,3.130275880406992,9.798627087457767,0.015626364233763318,0.07571230834570318,0.005732353635034836,0.07537188386470153,0.038432234021166405,0.0014770366118577003,-0.0001017519,0.20141257,0.04056702,4.1552223e-05,0.08102293,0.0065647154,2.109532879818594,1.1884506092051543,1.4124148505201024,-86.321144,67.69917,-78.003624,1.8170463466889375,-0.8302873969078064,110.6344,31.922054,109.473145,0.22987544120748682,0.01734030619263649,8.800945,18.527317,6.834062,1.2460535878874888,0.7619739770889282,14.9206085,18.07549,13.222917,-0.02428747068915582,0.45722153782844543,-6.3839407,16.85112,-7.212508,-0.5508031205625956,0.14500083029270172,-3.7589946,12.923106,-4.8911533,-0.24034389749137386,0.24179939925670624,-8.965068,14.720483,-9.377674,-0.1929695295039351,0.10219119489192963,-9.074831,12.577069,-8.687374,-0.2818671792135654,-0.030852122232317924,-17.23882,14.439727,-18.582731,-0.7728535535369274,0.03784139081835747,2.0755951,13.2013855,1.5962954,-0.35351836243006307,0.18228302896022797,-16.050152,11.141793,-16.98058,-0.3386120378695896,0.18507380783557892,0.76554984,10.690168,0.05081439,0.15609252692970355,0.3012731075286865,0.0031445925,2.8273082,7.993672
61,151.99908088235293,36862,558.5151515151515,0.4813735,0.28524205,0.08136303,0.47251645,0.29381287,0.086326,0.24510621066003574,0.1525000945219757,0.023256278829211517,26.63072,168.4257,28367.219,1940.344212172661,1077.8939456270093,1161855.358019362,2471.28201126666,736.6482701093507,542650.6738550989,19.824598713492342,7.275052915350632,52.92639492115174,4427.996624068709,2705.4846270056555,7319647.066963932,2.798984354002509,3.2183472364646315,10.35775893445953,0.00837928618793113,0.0803112770176821,0.006449901216210875,0.04967776671150662,0.0468383889893791,0.0021938346831203897,1.3044477e-05,0.27527872,0.07577837,0.0007681345,0.13781053,0.01899174,1.9086802721088436,1.2047464863912858,1.4514140964721487,-103.29748,75.71404,-96.61105,0.9713635564504357,-0.3988325893878937,104.6748,48.207928,103.45188,-0.340081369103971,-0.3150789439678192,37.514523,38.1186,39.589775,-0.44039515108104865,-0.2769733965396881,26.665937,18.808916,25.882069,0.9797310352860502,0.179476797580719,17.691278,14.992299,17.238241,-0.2682227588819779,-0.08863186091184616,15.493675,17.908382,19.016071,0.26576046576331747,-0.7081298232078552,0.10726949,14.670849,-0.52815616,-0.5266054688379618,-0.11242825537919998,7.088518,16.177956,9.671463,0.755445372506617,-0.7896274328231812,-0.6637244,10.973998,-0.3828516,0.9686877631663662,-0.4378821849822998,14.614691,11.352002,14.8453,0.30232978062548943,-0.1697148233652115,-3.0397637,13.832409,-2.1114783,0.3331790682066149,-0.5664405822753906,10.083217,10.220835,10.9859085,0.7132689495270004,-0.5068740248680115,0.018580176,5.8269706,33.953587
63,143.5546875,40990,611.7910447761194,0.48751533,0.28158262,0.07928878,0.4467212,0.29086557,0.08460277,0.2447675933246759,0.15304299589128348,0.023422158591379413,16.402176,134.7511,18157.857,2270.3428239531418,1089.053443093152,1186037.4019130492,2509.129928269214,534.9250524724065,286144.8117626068,20.175521321744053,6.503654414926714,42.29752074879574,4801.912896397015,2210.9252664252654,4888190.53371763,2.6177769340940484,3.0279554066593386,9.168513944717521,0.01524330610889911,0.08682025037123882,0.007537755874524594,0.08237952089157348,0.08496745302363679,0.007219468073323923,-4.6004887e-05,0.215743,0.046545047,0.0005284357,0.11781937,0.013881403,1.9504761904761907,1.331740818285443,1.7735336070875818,-65.978096,59.469597,-58.68325,8.595770056319923,-1.7956196069717407,98.59467,41.237694,105.16374,-0.051593761600838395,-0.6050460338592529,3.1223059,26.457415,-0.5297924,0.24117993101563728,0.6148110032081604,14.785094,18.669802,15.023722,0.5659115034632602,0.04902459681034088,11.539489,19.272991,10.367226,0.07606788290073041,0.1385953724384308,3.709226,14.477493,2.6591988,0.27559803932100513,-0.10768503695726395,-2.1510735,13.623306,-1.2817733,-0.266009478778531,-0.31079381704330444,3.9686348,12.047293,4.7592945,0.37544462089935093,-0.41481828689575195,-5.7769704,12.399609,-4.8833365,0.6553947014892763,-0.5051441192626953,10.122713,11.300303,10.076122,0.0874123351260021,-0.0995282530784607,-3.451388,10.969247,-2.9333034,0.08194923614462102,-0.1919151246547699,6.6483808,10.135145,6.605398,0.002129762834013782,-0.061644140630960464,0.036508422,4.342819,18.860079
65,95.703125,19240,534.4444444444445,0.33580503,0.28620794,0.08191498,0.45718747,0.27647862,0.07644043,0.24632430222912294,0.15052465400946463,0.02265767146466904,6.9706707,33.471237,1120.3237,2262.3437835084856,857.7729665043554,735774.4620656819,2398.2260216601735,415.4543205625368,172602.2924740791,21.815440535404342,6.730176504204068,45.295275777740486,4518.889357007356,1712.9032301754748,2934037.475945576,2.207206649593465,2.644857366335075,6.995270488256911,0.01155773836634377,0.0899954955489476,0.008099189219100649,0.10346358390291938,0.06434925864874784,0.004140827088643449,-5.00861e-05,0.13234675,0.017515663,-1.2019793e-05,0.080585554,0.0064940318,4.289886621315193,1.931111298881818,3.7291908486690217,-93.67281,117.53858,-57.441494,5.4226937188952,-2.439532518386841,95.720406,36.955303,106.93286,2.3929627612696436,-1.2128117084503174,-8.866174,20.000076,-10.8434,1.086452331495872,0.5569808483123779,19.768284,14.6358595,19.205357,0.3804462856598865,0.33410516381263733,13.381454,11.147607,14.860368,0.916656411236962,-0.5413092970848083,2.2235365,14.49451,4.0700054,1.115866980936489,-0.8676449060440063,1.1952059,10.147743,1.4887763,0.22088219161243128,-0.3143317699432373,7.8826704,9.980546,9.275509,0.2740018033771401,-0.5894736051559448,-10.793076,11.132832,-9.662141,0.3240080838606878,-0.591573178768158,12.664544,10.596884,12.886695,-0.24523782945366435,-0.001619374961592257,-12.200759,10.965076,-11.287079,0.33320980076015383,-0.5792967081069946,1.4841937,8.2025385,0.81176364,0.6668223674936393,0.5292173027992249,0.032839514,3.505927,12.291524
66,80.74951171875,16870,511.2121212121212,0.35390922,0.2829942,0.080085725,0.5314268,0.25178874,0.06339757,0.26326572042088464,0.11842505556091558,0.014024493784605943,16.812122,67.9516,4617.4194,2794.7666489034996,389.5691023414231,151764.0854991022,2725.6242262628507,227.06528708636247,51558.644599612206,19.148498327248497,6.479306659676061,41.98141479012255,6098.426639249305,823.424633964979,678028.1278203597,4.229523161226188,4.579792696034042,20.97450113864676,0.01862480442607018,0.0627349759667485,0.003935677209548512,0.1332614110287303,0.03404761639232332,0.0011592401819988036,3.0924402e-05,0.20421918,0.041705474,0.00064118026,0.11996426,0.014391422,2.5240090702947846,1.90201195414407,3.617649473706944,22.038174,52.032467,33.442204,27.56066383390089,-4.159703254699707,77.02346,12.92213,77.39833,1.0207207821011126,-0.3434732258319855,-1.8003298,12.572973,-1.7791623,1.5551575094873362,-0.37823620438575745,20.479567,10.041888,21.617388,1.408418332948103,-0.6842148900032043,-3.3448405,9.356425,-3.1827812,0.20672633152878284,-0.30062684416770935,5.5761843,7.667336,5.834179,0.5866183118539254,-0.4401456415653229,-5.2013373,7.4344945,-4.885524,0.06826671905075488,-0.2821980118751526,5.2406206,6.3798,5.841088,0.4355797811872195,-0.39907917380332947,-3.1550286,7.075268,-3.2186153,0.6340630005154928,-0.21039561927318573,8.821497,7.5910254,9.250401,2.2827379425147125,-0.8453667163848877,0.9739712,6.353537,1.1695955,0.10043595976274222,-0.10939048230648041,5.463954,7.426072,6.446062,2.474280087696168,-0.9056134819984436,0.039943572,1.9696568,3.8795478
67,123.046875,46216,689.7910447761194,0.39162272,0.30499062,0.09301927,0.4345181,0.28278354,0.07996654,0.23982231501283702,0.16068164349177197,0.02581859055521691,17.2784,156.1682,24388.506,2501.294041603695,687.1988667612803,472242.28247798793,2423.4624867008974,317.45566053660167,100778.09640673008,19.57695698995154,7.091927248092294,50.29543209223394,5043.35894638233,1277.2073590625307,1631258.6380434844,3.12753475244139,3.7412871504583762,13.997229542184956,0.004196656965418338,0.08016410353676473,0.006426283495853135,0.11717927054073034,0.06600843275307183,0.0043571131945168064,-3.889434e-05,0.22276841,0.04962576,4.5615787e-05,0.11571485,0.0133899255,2.5089160997732423,1.5707312483562095,2.4671966545626565,-41.554607,80.58941,-25.869112,7.591740163663424,-2.3045122623443604,74.86368,29.052034,79.75392,0.6872806027847154,-0.737917423248291,-21.854736,23.66038,-20.619024,0.5973481745254845,-0.3914247453212738,17.545555,15.506947,19.968485,0.012002772641112713,-0.4712802767753601,3.4716296,12.932935,4.600608,0.9241977073130188,-0.7845606803894043,13.887729,10.481942,15.64854,0.6320155301156265,-0.7645182013511658,2.3555768,9.792846,3.2318916,1.2069463606170343,-0.697113573551178,7.104591,9.404991,8.5305805,0.7813580983120136,-0.7911728024482727,2.3580291,8.699953,3.0946667,0.14238198821024994,-0.35814306139945984,11.181965,9.448508,11.5937,0.08756932024536246,-0.2756137251853943,-3.7205215,8.428302,-2.8630843,1.2491216216674008,-0.6442107558250427,4.8525834,7.4083657,5.7072473,0.6888154119889562,-0.5138974189758301,0.013700359,3.560449,12.676796
68,112.34714673913044,32408,623.2307692307693,0.4428536,0.30103827,0.090624034,0.40051132,0.3016063,0.09096636,0.23142560115957603,0.17255585895953282,0.029775524461262186,27.025225,240.66977,57921.94,2694.4879226466073,1065.8228825678443,1135978.417005229,2792.173345321128,518.4857750966349,268827.49897755834,21.82365641875252,7.8572795163287825,61.736841397719864,6072.638465954473,1928.3438832125812,3718510.131923377,2.899394728692367,3.496057993472197,12.222421493720843,0.0037454382256359125,0.09443970642344617,0.008918858149346698,0.07884650184704473,0.07085346607860349,0.005020213655351815,-5.6623685e-05,0.28258714,0.07985549,-0.0003917007,0.13487577,0.018191475,2.706285714285715,1.6414960140257115,2.694509164062299,-62.93957,69.86904,-52.76744,4.118524046846682,-1.3002138137817383,67.94896,35.832504,69.9258,0.002458492900333731,-0.06858404725790024,14.704448,29.846443,11.06131,-0.1436772238220798,0.12685102224349976,24.248648,18.962318,26.354641,1.469341440192295,-0.787209689617157,9.666535,16.720825,12.560366,1.5229714181011165,-1.051674246788025,15.888887,17.54291,18.634401,0.9052532595542266,-0.9332498908042908,6.7975593,15.81278,8.176222,0.9240242144415971,-0.7915011048316956,16.118864,14.524111,18.17263,0.6900225049578799,-0.7546933889389038,-6.465314,16.67715,-3.5471947,0.08415785771434825,-0.6403838992118835,17.148827,13.926774,16.49127,0.6326599346516217,0.1976616084575653,-0.99563813,13.80051,1.2807971,0.5183582957103647,-0.6557761430740356,5.0664353,11.16295,5.886552,0.7945832394270855,-0.21436917781829834,0.02441116,4.3434606,18.865648
69,161.4990234375,15657,347.93333333333334,0.3973285,0.27960068,0.078176536,0.5280227,0.25599167,0.06553174,0.2681246045046839,0.10696976111284996,0.011442529792540188,14.971142,72.44491,5248.2646,2446.5527447017066,555.6949041109831,308796.8264549147,2533.4735288898955,281.5192361657857,79253.08033136741,19.569317462887756,6.225146786035321,38.75245250768588,5204.053000468324,1132.6286335059556,1282847.6214375685,3.747865978329779,4.206360679534959,17.6934701663378,0.020154142790287138,0.058120302513600675,0.003377969564272457,0.11890779334128065,0.046492821529628366,0.0021615824537858748,-0.00011226539,0.18406525,0.033880018,4.1990297e-05,0.12527508,0.015693845,2.1815147392290255,1.3598743196145877,1.8492581651472377,-6.9960766,62.406662,6.0232573,16.335729527144426,-3.302363634109497,87.79281,20.423006,88.90542,4.122797752717372,-1.1982084512710571,-5.872372,14.505325,-5.613902,1.362773595759073,-0.2208823710680008,24.513948,11.309376,24.09018,-0.017096203064864035,0.044156141579151154,5.6203566,9.425514,5.8618927,-0.11418859392398817,-0.025141000747680664,10.874857,8.099265,11.808809,0.4748014118143984,-0.5837871432304382,-1.3792846,7.708519,-1.2669324,-0.07941937645534525,-0.07323170453310013,8.295941,6.925232,8.66992,0.7276190899850379,-0.46127456426620483,-2.2332106,7.018422,-2.198533,0.04542797264114995,-0.20647931098937988,7.129565,7.1505632,6.368281,0.20557763026133102,0.21869225800037384,-1.9965286,6.9871984,-2.197112,0.2926629767281108,-0.18492600321769714,0.8258153,6.3827286,1.330997,-0.14532440502449795,-0.12298953533172607,0.06372583,2.479737,6.1490955
70,129.19921875,35048,594.0338983050848,0.3830442,0.2893112,0.08370096,0.46638998,0.26755983,0.071588255,0.25540933592888126,0.13453402712214194,0.018099404453701222,11.920969,65.86823,4338.6245,2136.884584819374,755.2138813720964,570348.0066171068,2321.783347669769,373.4649564561695,139476.07370080857,20.288080476884613,6.630900111285521,43.968836285846336,4364.974970869156,1475.550898882153,2177250.4551919294,2.9915162831103923,3.4016046717310373,11.570914342742418,-0.0022550509849157334,0.07749986972645102,0.006006229807616881,0.09836640866499227,0.05834683262023962,0.0034043528768142577,-6.6251378e-06,0.17040056,0.029036352,0.00010216061,0.09935148,0.009870716,3.264725623582766,1.845459124058749,3.4057193785716855,-44.77007,63.87369,-35.162018,10.87641695653082,-2.418668270111084,102.280426,31.164999,106.913155,2.0405413865421655,-0.9047879576683044,-4.0849314,18.326998,-3.5996542,0.5643294435806374,0.09241954237222672,27.98061,16.727472,28.952469,0.02706713401112859,-0.31954044103622437,1.0075351,11.095403,2.1155326,0.7089534055653992,-0.4735991954803467,0.76541764,13.344994,2.6457763,1.0394318818613817,-0.9052953720092773,-4.345654,9.044561,-4.3878536,1.4962736113755781,0.01979326270520687,4.87279,7.7337956,5.54173,-0.09502611415819295,-0.27534592151641846,-8.943479,9.882161,-8.137339,1.1423697665609707,-0.7648534774780273,4.316587,9.392765,4.6995277,0.6084263769656131,-0.3671402633190155,-3.5607367,8.565882,-2.9175422,0.03228288955119796,-0.33752453327178955,0.13745126,8.36719,1.0606685,0.5568609644504781,-0.6570231914520264,0.04728399,2.984788,8.908958
71,151.99908088235293,41257,581.0845070422536,0.3753193,0.28484172,0.0811348,0.49753174,0.26520735,0.07033494,0.2554872628068931,0.1343859809532783,0.01805959187677488,16.879242,81.23596,6599.2812,2313.186373975333,670.3988811795242,449434.6598867578,2476.759296259306,403.4765582231678,162793.33303561332,19.99295589258546,6.80835800667111,46.353738747002616,5008.492920730288,1351.9977130675304,1827897.8161398321,3.752601975204526,4.262138228203701,18.16582227631538,-0.0022474170324965977,0.06792512818343335,0.004613823038735853,0.10489033073778974,0.04822087668775268,0.0023252529485354497,-2.0028481e-05,0.20402932,0.041627966,-6.741828e-05,0.116039656,0.0134652015,4.88431746031746,1.879285981928423,3.5317158018726773,-14.089242,70.57432,7.947809,6.094204627274777,-2.0779623985290527,94.508644,31.987705,94.25885,4.145492316901532,0.798985481262207,-0.80436283,15.2243595,-0.4029264,1.933985631747058,-0.1796199083328247,26.118061,10.6699095,26.515783,0.20539451369780481,-0.2113553136587143,3.5055215,8.488783,3.5028453,1.796001988196985,0.3963470757007599,4.542323,9.593109,5.793195,2.6717313318863276,-1.210609793663025,-3.3601215,7.796847,-3.053624,1.246328928217273,-0.5426688194274902,5.425952,8.103284,6.3180466,0.49762932195858944,-0.6200307607650757,-7.5295105,7.1009884,-6.7070885,1.1141603656612489,-0.7892138957977295,1.598839,6.9343586,0.93341815,0.18971345878557822,0.4714684784412384,-3.7649386,6.6781497,-3.8577275,0.19112026349851297,-0.038824427872896194,4.6075187,7.16984,5.535358,1.2890337403393035,-0.7558623552322388,0.036753673,2.4458218,5.9820437
72,117.45383522727273,14988,405.0810810810811,0.3863979,0.2744739,0.07533592,0.5064063,0.25803387,0.06658147,0.2585376151547464,0.1284197604865761,0.01649163488342957,18.15577,74.05162,5483.6426,2299.168982780315,477.00885922572223,227537.45177982489,2457.2470410930537,318.47678820340155,101427.46462435428,19.96366375540698,6.5095364415933945,42.3740646844324,4919.623894091474,1107.4447405622668,1226433.8533990262,4.139264324264733,4.4634932014811515,19.922771559668462,0.0034954574293623616,0.06367228670122353,0.004054160093762807,0.10916589059050773,0.031019764081087694,0.0009622257636463384,3.285326e-05,0.21126896,0.044634573,5.8078862e-05,0.11972639,0.014334408,2.7260226757369614,1.4579912883489723,2.1257385969014964,2.76859,50.96175,12.246583,24.494020808111895,-3.7611353397369385,94.290665,18.994762,94.87757,0.744366198940182,-0.4568927586078644,-4.402619,16.25517,-3.4038053,0.9152396299140415,-0.1990448385477066,33.54982,12.031052,33.650574,-0.40576676835794023,0.1237664595246315,4.1112447,9.355103,3.5809584,0.3153219483046237,0.03853423893451691,6.904309,9.603129,8.051343,-0.468398621370258,-0.2484748661518097,-1.527252,7.7805505,-2.1573844,0.2667690353907499,0.3617592453956604,7.7152953,6.871312,7.8025436,0.8534974299038933,-0.3990804851055145,-2.5841439,6.333634,-2.8053985,0.2278662201591204,0.23122288286685944,5.640567,7.231078,5.1023455,0.13364084982735092,0.31782272458076477,-2.3969872,6.742825,-2.5737014,0.17997279786811227,0.21655943989753723,6.402084,6.5262012,6.156868,0.5239419651095205,0.3127764165401459,0.049628988,2.346999,5.508404
73,151.99908088235293,15983,371.69767441860466,0.37436804,0.2818465,0.07943744,0.48412415,0.26743427,0.071521096,0.25116074650148534,0.14230816122116807,0.02025161275014996,13.989536,67.390526,4541.4834,2291.1973387040666,550.9067756672687,303498.27547610627,2470.346830229854,338.67824310194305,114702.95235061886,19.640510796014325,6.273511087324217,39.35694136277988,4948.332845888898,1264.680018745028,1599415.5498129246,3.474914992778352,3.894303238661128,15.165597714646552,0.011107323712009605,0.06886743112754332,0.004742723070106922,0.09859076257230077,0.034187958545240815,0.0011688165094911043,-3.528658e-06,0.18131803,0.032876227,4.0766205e-05,0.108765185,0.011829865,2.0352290249433107,1.1059690236929602,1.2231674813683597,-17.232784,65.16587,-3.9791446,18.551364958460336,-3.477846384048462,95.976654,21.508049,96.82997,0.757884088885481,-0.4070126414299011,-1.573659,14.684149,-1.5580181,-0.020166940855169013,0.014254906214773655,30.573124,10.567598,29.703495,0.1047180387729636,0.43433812260627747,0.49051687,9.042202,0.17270425,-0.2896459908511986,0.12803062796592712,5.4086065,7.8543262,5.7839923,0.20058396646328447,-0.21538186073303223,-2.7899556,6.3004045,-2.7997565,0.14928774135999978,-0.0720445066690445,8.607202,5.840521,8.450917,1.037282710661338,-0.17394784092903137,-1.675721,6.5610194,-1.7825729,0.2999354524775648,-0.03958674147725105,4.4613357,7.464127,4.073816,-0.02402761306326573,-0.029171200469136238,-2.9944959,6.3623543,-3.1231217,0.2395051079220334,0.08074513077735901,3.5628388,5.354051,3.3751848,0.03683165495065621,0.11531282961368561,0.04897321,2.6171715,6.8495865
74,107.666015625,23487,521.9333333333333,0.38113478,0.2808355,0.07886858,0.6158879,0.2258578,0.051011745,0.2764853926978707,0.08300096962106854,0.006889160958037542,13.834527,72.09903,5198.2705,3019.4366978542494,504.95247503374884,254977.00204270877,2702.4052912939496,252.78012105692764,63897.78960155499,19.661978316715697,6.957981801455608,48.41351074938742,6257.314688126671,920.7197160352817,847724.7954960898,3.7276922550411578,4.1522256039686045,17.240977466252446,0.014196925385807805,0.048873297176285246,0.002388599176881491,0.15358577735071302,0.04539148227178594,0.0020603866628298574,-1.3635678e-05,0.19496857,0.03801274,1.8371033e-05,0.10088837,0.0101784635,1.5510929705215422,0.875875649227411,0.7671581529095388,11.287932,56.117947,27.70394,17.02511284783041,-2.986619710922241,63.865685,16.830942,64.41836,2.1866156886388755,0.27329373359680176,-15.209139,17.008987,-11.954773,2.858626379903832,-1.4552850723266602,11.348723,18.092232,16.2596,1.8224827928536271,-1.4555792808532715,-6.967816,11.211415,-5.142546,2.027256755828579,-1.1095272302627563,13.635018,8.277361,14.569183,1.2995669850770257,-0.6632401943206787,-1.3702424,10.000407,0.09369075,0.658150313765538,-0.7926586270332336,13.227999,7.037929,13.67742,0.6976639054747871,-0.396172434091568,2.4382834,7.144948,2.9781485,0.5630782723070573,-0.467866986989975,8.335668,8.202643,8.985296,0.6839133766752434,-0.5787849426269531,1.6492704,6.2923975,1.1963384,0.5651129630622349,0.4172739088535309,8.762602,6.349596,9.227276,0.357874530074624,-0.18579579889774323,0.024676051,2.175368,4.7322264
75,99.38401442307692,16468,457.44444444444446,0.37832296,0.2754572,0.07587667,0.60692793,0.22151089,0.049067076,0.2744944272376881,0.08936522113656366,0.007986142748786923,17.44652,62.3629,3889.131,2833.948946862871,351.13431634399524,123295.30811436493,2634.097684450814,198.71097075747997,39486.04989938006,19.071361778094683,6.891879708335617,47.49800591416823,5929.711477179277,702.9383085827093,494122.2656731203,4.786830692187147,5.0636663804082405,25.640717212076687,0.013293993074366173,0.04938430041609479,0.0024388091275871003,0.1452513363486842,0.02928844833960439,0.0008578132061416753,-3.1475443e-05,0.21640705,0.046832006,-0.00021392625,0.12143622,0.014746757,2.6865487528344674,1.5154663101080523,2.2966381370725157,39.381012,52.33719,49.20877,44.181425338841464,-5.645689487457275,72.48199,12.023233,72.78469,3.2157294168971253,-0.37171077728271484,-14.262903,8.943424,-14.020999,0.4215948268330072,-0.16733263432979584,18.899221,8.116922,18.660656,-0.01628523549046257,0.1455226093530655,-3.9341073,7.847404,-4.2691746,0.45200803428825154,0.31921055912971497,10.754001,6.8641477,11.064957,0.21281666866932003,0.09857703745365143,-3.8649013,7.2260413,-3.9634986,-0.08076629121225132,0.013247208669781685,9.246731,6.3552656,8.904089,-0.053682907017493786,0.37559205293655396,2.2287493,5.9848876,2.2029767,-0.21923911389841733,0.052802737802267075,5.2640266,6.54136,5.036048,-0.36532445419368553,0.08003409951925278,0.97922134,6.0310035,0.6849349,-0.09848672634834843,0.17086398601531982,8.562408,6.9431047,8.383183,-0.28519752697461787,0.12696334719657898,0.05142606,1.8427106,3.3955824
76,123.046875,14349,387.81081081081084,0.4818064,0.29308382,0.08589813,0.5260581,0.27109024,0.07348991,0.26199003163053025,0.12122110649374172,0.01469455665956707,19.276741,193.1498,37306.844,2516.1583333204567,1051.3887751313341,1105418.356472167,2789.7774844227115,475.4842621535547,226085.28355571034,20.014528989786395,7.74801331647021,60.0317103521997,5733.2465214911645,2039.7336434417923,4160513.3361883285,2.3504862018341357,2.8048499776466254,7.867183397104275,-0.007442269038112266,0.053692074144030905,0.002882838825888112,0.0736608759414832,0.055064498959501794,0.0030320990456609745,1.8613746e-05,0.23758912,0.056448594,0.0008353922,0.09865605,0.009733017,1.7159546485260773,1.0229411280707235,1.0464085514986041,-85.32255,76.304085,-75.72452,2.7892714838292436,-1.1454215049743652,77.16167,31.641205,75.92701,-0.45771196951001025,-0.03131669759750366,37.777267,17.706982,38.03443,-0.3360352553011161,0.05648716539144516,36.473972,14.325003,34.959717,0.9524972561962257,0.7503277659416199,1.7555124,11.014291,3.2881632,0.3579127289338513,-0.5811026096343994,13.64308,8.968367,14.293718,0.21254729810147222,-0.2206718623638153,-5.4825034,9.38872,-4.317705,0.8158320657849516,-0.7016838192939758,10.9773245,8.91836,12.11426,0.37725361928080936,-0.5677642822265625,1.6796632,9.478412,3.0732102,1.077231484393267,-0.738132894039154,11.332482,9.547511,12.370974,0.512448507775936,-0.6694809794425964,1.8995823,8.759179,2.2163868,0.9003964209342752,-0.529955267906189,10.16773,6.738146,9.942005,0.1704847353126726,0.08601047098636627,0.050421577,4.182322,17.491816
